Method Time Sample
Cadastra-Filmes-OTIMIZADO 0 332000
Cadastra-Filmes-OTIMIZADO 0 333000
Cadastra-Filmes-OTIMIZADO 0 334000
Cadastra-Filmes-OTIMIZADO 0 335000
Cadastra-Filmes-OTIMIZADO 0 336000
Cadastra-Filmes-OTIMIZADO 0 337000
Cadastra-Filmes-OTIMIZADO 0 338000
Cadastra-Filmes-OTIMIZADO 0 339000
Cadastra-Filmes-OTIMIZADO 0 340000
Cadastra-Filmes-OTIMIZADO 0 341000
Cadastra-Filmes-OTIMIZADO 0 342000
Cadastra-Filmes-OTIMIZADO 0 343000
Cadastra-Filmes-OTIMIZADO 0 344000
Cadastra-Filmes-OTIMIZADO 0 345000
Cadastra-Filmes-OTIMIZADO 0 346000
Cadastra-Filmes-OTIMIZADO 0 347000
Cadastra-Filmes-OTIMIZADO 0 348000
Cadastra-Filmes-OTIMIZADO 0 349000
Cadastra-Filmes-OTIMIZADO 0 350000
Cadastra-Filmes-OTIMIZADO 0 351000
Cadastra-Filmes-OTIMIZADO 0 352000
Cadastra-Filmes-OTIMIZADO 0 353000
Cadastra-Filmes-OTIMIZADO 0 354000
Cadastra-Filmes-OTIMIZADO 0 355000
Cadastra-Filmes-OTIMIZADO 0 356000
Cadastra-Filmes-OTIMIZADO 0 357000
Cadastra-Filmes-OTIMIZADO 0 358000
Cadastra-Filmes-OTIMIZADO 0 359000
Cadastra-Filmes-OTIMIZADO 0 360000
Cadastra-Filmes-OTIMIZADO 0 361000
Cadastra-Filmes-OTIMIZADO 0 362000
Cadastra-Filmes-OTIMIZADO 0 363000
Cadastra-Filmes-OTIMIZADO 0 364000
Cadastra-Filmes-OTIMIZADO 0 365000
Cadastra-Filmes-OTIMIZADO 0 366000
Cadastra-Filmes-OTIMIZADO 0 367000
Cadastra-Filmes-OTIMIZADO 0 368000
Cadastra-Filmes-OTIMIZADO 0 369000
Cadastra-Filmes-OTIMIZADO 0 370000
Cadastra-Filmes-OTIMIZADO 0 371000
Cadastra-Filmes-OTIMIZADO 0 372000
Cadastra-Filmes-OTIMIZADO 0 373000
Cadastra-Filmes-OTIMIZADO 0 374000
Cadastra-Filmes-OTIMIZADO 0 375000
Cadastra-Filmes-OTIMIZADO 0 376000
Cadastra-Filmes-OTIMIZADO 0 377000
Cadastra-Filmes-OTIMIZADO 0 378000
Cadastra-Filmes-OTIMIZADO 0 379000
Cadastra-Filmes-OTIMIZADO 0 380000
Cadastra-Filmes-OTIMIZADO 0 381000
Cadastra-Filmes-OTIMIZADO 0 382000
Cadastra-Filmes-OTIMIZADO 0 383000
Cadastra-Filmes-OTIMIZADO 0 384000
